Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-410.2722,201.8125,-1.7472695,-0.7832522,-1.0316935,-8.129475,-13.286892,-13.11244,1.9735299,-0.74403405,-1.9220403,1.4343297,0.41258195
-4.15E+02,2.10E+02,-3.62E+00,-6.02E+00,-9.00E+00,-8.45E+00,-1.26E+01,-1.58E+01,-1.20E+00,-3.00E+00,-3.99E+00,-6.28E-02,-2.64E+00
-425.09485,209.51468,3.3888364,-9.025795,-10.916478,-8.935852,-12.591768,-14.099022,-3.9970484,-6.05737,-2.265007,1.2480254,-2.5767808
-398.4699,183.26541,29.154268,15.650158,5.324636,-2.8548121,13.206907,7.9990516,-4.6463604,-4.969137,-2.3909204,1.1580153,4.00856
-4.10E+02,2.15E+02,4.97E+00,2.80E+01,-2.24E+00,-9.01E+00,3.96E+00,8.24E-01,-1.25E+01,-4.28E+00,2.59E-01,-3.38E+00,-5.53E+00
-393.34772,204.13649,17.621819,22.43735,6.696635,-6.757039,10.913083,6.409443,-7.493548,-7.0115876,-1.7320461,2.8227553,-2.2465608
-410.37228,215.63974,14.36889,25.296741,-2.2642627,-13.658756,2.4843063,1.8996799,-7.211433,-2.2588224,0.4242282,-5.2937803,-3.122126
-4.11E+02,2.19E+02,1.39E+01,2.46E+01,-1.21E+00,-6.62E+00,8.54E-01,2.93E-01,-9.35E+00,-6.77E+00,-2.08E+00,-1.24E+00,-4.55E+00
-403.56467,220.26366,7.082427,23.58146,-7.0997295,-15.119449,-1.6115168,3.3499792,-8.296863,-5.0414014,-2.1285121,-5.1248302,-4.8504424
-4.00E+02,1.34E+02,7.39E-01,3.37E+01,-2.83E+00,5.42E+00,2.75E-01,4.33E+00,3.62E+00,1.03E+01,1.67E+00,-3.63E+00,-1.25E+01
-431.6185,147.78522,6.649104,29.788063,-2.617541,7.991664,-6.275458,-2.7049537,-3.6454232,4.7477674,-2.7597554,-0.8904283,-6.776042
-409.2625,135.90714,4.854899,33.088524,0.90021634,7.747848,-1.5719601,5.317468,0.43246213,8.687173,1.259758,1.4936026,-8.405629
-431.9891,129.69633,4.5135274,25.52872,-4.3226686,7.3139915,-4.150672,1.7634052,-1.2433088,7.5217834,2.342962,-1.95513,-6.3550954
-427.68362,146.16504,2.254883,29.40266,3.5682278,10.04544,-4.475936,1.9246551,-2.892368,5.807299,5.1886077,6.3167677,-5.149325
-420.8013,135.38339,-4.300777,29.444338,-6.5812445,10.654407,-10.56876,2.1291046,1.560027,9.1135435,-2.6655486,0.6730645,-4.2641325
-417.78625,135.37502,-8.583596,28.005594,-8.298793,7.709937,-10.43943,4.8031282,3.5534978,8.305473,-5.628937,-5.2175555,-2.224263
-278.164,105.86468,38.32099,17.404787,21.08793,10.516902,0.7150997,1.101493,-1.5484539,7.798409,4.8594136,12.63596,-0.9272444
-267.913,116.56001,0.8648055,12.704948,14.203867,-5.077389,-9.437954,-5.73853,-7.524283,4.1531663,2.3128693,8.72808,-8.113232
-2.67E+02,1.09E+02,1.15E+01,1.81E+01,6.47E+00,1.55E-01,-1.81E+00,-3.91E+00,-6.54E+00,5.08E+00,-7.15E-01,1.42E+01,5.33E-01
-292.58405,119.07153,24.967255,13.622245,16.783014,7.2231402,4.079326,4.6747007,-2.0383654,7.3661585,9.708849,22.45801,-3.2489088
-283.94504,108.527176,10.100174,17.47178,9.776688,2.4644303,-5.4092793,-0.9330325,-4.6387243,6.145396,2.598717,11.398521,-1.2259796
-306.92554,106.154434,0.5589053,3.6407676,6.876963,3.0040092,-2.1273143,-5.370216,-7.9221063,4.862524,0.5782928,7.9107265,-6.941947
-372.48663,149.0987,-22.252748,13.40775,-8.559536,3.627351,-4.6907134,-3.3484282,-10.215503,1.2233001,-6.4617834,1.0445825,-3.826403
-315.7193,139.58127,-20.011368,13.406483,-17.171862,1.792654,-3.4161448,-6.86768,-10.8637905,2.404719,-6.50094,2.872989,-2.1075296
-306.12625,149.52669,-32.8235,18.738256,-10.722413,-0.36992535,-6.956818,-2.5926788,-8.7520895,2.989408,-0.8587477,5.748181,-1.2036518
-283.86935,156.58974,-13.414612,11.856031,-8.879038,3.1620028,-12.734492,-11.572888,-12.851642,1.3346457,-4.3053446,4.354882,-4.6424513
-295.9687,169.47476,-18.220186,11.0390415,-12.691133,-0.7488238,-14.07721,-13.469083,-14.914051,-4.5060906,-7.609732,1.2302046,-6.0874467
-275.49484,151.82887,-19.665628,16.58168,-1.1037455,4.0593934,-9.337579,-5.1788683,-10.399204,-3.6944652,-7.027232,3.707969,-3.2321808
-236.26094,61.931786,-1.5565293,-2.2356076,-23.29909,-7.2432146,-25.999115,-4.465797,-20.582382,-6.5105624,-22.603031,-15.107932,-14.333459
-233.6249,84.84675,-26.942621,-18.012037,-28.077042,-5.222733,-15.804118,-4.0468884,-21.03581,-12.783249,-22.140554,-7.9044137,-13.482554
-233.54182,88.2076,-17.48933,-20.900461,-39.020473,-11.995512,-19.242981,-3.1119971,-17.176706,-6.932458,-22.23408,-12.258919,-16.50077
-157.44916,116.63383,-22.81857,-7.9561124,-28.498411,-12.641991,-29.755512,-21.495678,-30.063549,-11.858542,-19.542585,-10.586406,-21.309664
-158.58344,119.46533,-26.822197,-6.918879,-27.417486,-13.6036825,-30.126682,-25.016106,-28.11287,-9.005705,-21.494837,-10.594821,-19.48211
-166.21696,115.61696,-28.473932,-6.1879783,-27.598385,-9.498602,-28.758259,-23.187706,-25.012388,-12.005268,-21.560507,-9.622936,-20.284449
-172.59181,110.48842,-20.388014,-7.2417445,-27.312641,-7.224153,-27.621405,-21.43936,-26.169073,-13.108792,-19.825535,-10.779194,-20.297527
-174.4662,104.46105,-10.9025345,-8.684515,-25.69997,-6.3788376,-30.057735,-20.021255,-25.916044,-11.134891,-19.488832,-10.661776,-18.818775
-174.72902,110.90617,-11.341626,-10.678882,-26.154686,-8.428005,-30.813257,-19.071959,-25.56717,-9.782933,-19.442873,-10.918392,-18.618908
-198.11285,131.28267,-3.6006484,22.92496,-9.502857,10.234686,-13.301296,6.805152,-2.7324176,3.3566556,-13.212925,-5.948777,-13.420548
-200.2509,132.61742,-0.85137427,22.656569,-9.583593,12.044884,-11.874812,6.618479,-4.0201783,1.8037331,-15.428666,-4.9009733,-10.9585285
-193.21794,124.35472,0.77420485,20.552515,-10.042571,10.922951,-14.791004,4.805019,-4.448214,3.587514,-11.841247,-6.37082,-16.423996
-185.94037,126.81885,-3.5624006,26.771671,-10.847132,13.1567745,-11.730629,5.8765645,-6.2085104,0.7896065,-11.889905,-8.318482,-15.979052
-198.99178,127.98471,-7.409486,27.579588,-7.9898376,10.163518,-10.640817,5.783874,-3.032728,1.4612933,-11.205086,-7.544126,-15.729831
-2.19E+02,1.20E+02,-1.26E+01,1.88E+01,-9.98E+00,1.16E+01,-1.21E+01,2.81E+00,-8.07E+00,2.59E+00,-7.86E+00,-9.99E-02,-9.92E+00
-87.31988,111.41477,-59.492104,4.2204285,-30.411804,-23.551294,-24.598072,-5.341267,-25.643805,-5.6445627,-6.5840917,2.9352112,5.3022313
-2.32E+02,7.50E+01,-3.40E+01,9.54E-01,-1.03E+01,-1.85E+01,-1.27E+01,-6.47E+00,-1.31E+01,-4.15E+00,3.82E-02,5.91E+00,6.43E+00
-1.83E+02,1.23E+02,-2.63E+01,-7.53E+00,-6.27E+00,-1.49E+00,-1.39E+01,1.27E+00,-1.08E+01,4.03E+00,-1.23E-01,-4.33E+00,3.31E-01
129.07469,37.685432,-19.263727,-2.877982,-14.177913,-5.3958116,-18.27839,-7.788374,-9.915311,1.8855711,-3.9878833,7.4002147,-2.1578066
138.23666,25.700851,-29.21436,6.159112,-15.127014,-6.1206903,-16.662203,-0.15377867,-4.204014,1.322855,-2.2707179,2.8094697,-6.133291
12.475696,108.49509,-47.66153,-11.930762,-27.472012,-8.095574,-22.889494,-5.9340224,-9.879029,1.1566107,-2.3647358,3.5142078,1.1829898
-413.1977,93.80103,1.0754429,-8.696019,2.2672324,3.7623873,-8.849616,1.8220509,-1.5972495,9.476539,4.308751,4.1214647,9.534704
-422.52756,116.63796,-14.862985,-11.691386,4.497765,4.975522,-10.376767,0.7311514,-0.45279476,10.487802,2.9285314,4.2670174,10.373599
-4.47E+02,1.00E+02,2.43E+00,-3.23E+00,7.43E+00,8.63E+00,-5.20E+00,3.53E+00,-6.57E-02,7.61E+00,2.10E+00,3.59E+00,7.65E+00
-456.20013,113.78744,10.110886,-8.034439,4.4424458,6.0979447,-5.9603157,2.4643974,-3.815276,4.678724,7.3438516,3.5190444,5.5786777
-232.41634,113.724014,-71.27727,-7.1203084,-21.279575,5.230025,-7.553006,-1.0164611,4.9739227,2.5551941,-0.73123467,9.057882,-4.2594175
-181.91727,106.6782,-97.6083,-6.005008,-23.44805,11.748756,-7.2886596,3.336679,4.811194,6.24172,2.5040622,9.145811,-0.97730196
-1.80E+02,9.56E+01,-1.04E+02,6.87E+00,-1.46E+01,2.03E+01,-3.58E+00,9.84E-01,7.80E-01,5.64E+00,4.84E+00,6.48E+00,-5.69E-02
-178.07526,89.81227,-105.87972,7.3561745,-16.641144,18.317657,-3.6752343,2.7324314,1.2622883,6.498306,7.784796,2.7611814,-0.68640137
-156.31683,75.495575,-114.150764,6.7104554,-16.136219,14.298952,-5.742827,1.3512957,-0.33975917,11.244015,4.9856167,1.9203326,1.7737619
-392.40353,51.996033,-38.517673,-17.105856,6.056538,10.2947035,15.680638,10.642977,-6.007691,-3.5744789,3.6538417,5.5102167,5.866554
-390.8427,72.87469,-62.765587,-20.9633,12.421116,12.085446,15.841761,12.682589,-8.917021,-4.5612082,3.8382497,4.852784,5.4545765
-3.81E+02,8.37E+01,-6.30E+01,-2.85E+01,3.67E+00,5.54E+00,1.40E+01,1.57E+01,-5.10E+00,-7.52E+00,1.29E-01,4.82E+00,6.20E+00
-5.08E+02,9.13E+01,-5.39E+01,-7.13E+00,1.58E+01,8.13E+00,1.60E+01,2.18E+01,3.08E-01,-6.76E+00,1.24E+00,8.47E+00,8.03E+00
-5.29E+02,5.67E+01,-2.42E+01,-2.31E+00,1.44E+01,8.96E+00,1.05E+01,8.88E+00,2.09E-01,1.20E+00,3.98E-01,1.77E+00,6.83E-01
-473.835,43.244038,-30.20903,-11.23134,8.996719,7.8340225,10.086825,8.198485,-1.443269,-0.6474729,1.6166532,1.0110363,1.267863
-5.27E+02,4.03E+01,-1.40E+01,1.44E+00,1.35E+01,1.03E+01,9.07E+00,7.43E+00,5.71E-02,3.49E-01,3.09E+00,4.00E+00,3.84E+00
-509.91992,75.1137,-17.55386,-10.248511,10.283949,9.283185,1.0163583,1.5226169,-0.6645185,1.0460058,2.0105574,1.884335,1.693872
-483.63702,41.106003,-32.060726,-9.98581,9.720625,10.059838,11.3189535,8.681075,-1.0624876,-2.5320504,1.3703877,4.982452,5.579604
-553.93646,56.78843,-14.031735,-3.5801942,11.790366,10.668151,10.805516,9.645481,2.127397,1.3824904,2.7688205,3.8318837,3.4897513
-416.173,65.88241,-51.770706,-26.526709,6.6924076,6.8695726,8.016016,9.208503,-3.0950346,-4.363999,0.90061766,4.2171955,0.44487128
-535.1361,67.54433,-13.889393,-8.120502,9.334544,8.816103,10.443272,8.692957,0.55944717,3.081856,3.2869344,1.1119794,2.1098275
-309.99762,226.0177,-33.684063,-51.63207,-2.125681,-10.340218,-13.411341,11.867346,7.4643116,-2.7020226,2.7478628,13.249232,6.1783185
-367.6943,197.86981,2.1237595,-28.533463,-1.7234963,2.6015587,0.56718063,8.811896,0.5809957,1.2271397,7.456195,9.188923,3.3028567
-347.69257,209.88249,-6.577415,-42.24369,-5.409862,1.3265793,-6.525773,9.415013,10.296031,6.033999,3.8374817,7.805506,5.755035
-360.6587,209.88501,-15.320104,-46.77931,-6.3292828,0.482506,-2.1548483,15.414971,10.934714,2.3122833,4.3756075,11.651332,6.6929655
-127.4396,128.02606,-14.760821,8.065438,-0.2099396,-4.2638884,1.4937065,2.3380442,-0.14293884,13.648317,3.8793278,9.474263,4.670995
-39.64613,110.58257,-33.337914,6.4272566,2.7303305,1.8930484,0.3525821,7.9722958,-0.4858253,6.86075,8.446228,2.7534835,-1.5660287
-104.74296,134.15942,-28.64886,9.800178,9.911947,14.980308,5.594997,9.046735,5.7656093,7.834646,-0.8941185,6.105007,1.5191675
-232.29974,151.92305,-25.53917,2.9562593,-0.33199844,2.9481828,-0.64047736,7.1748576,1.5805244,5.432863,5.8861732,4.6801023,5.9426503
-130.4561,99.02685,-61.964878,-26.303917,-21.547825,4.6553745,7.4253707,6.61512,5.45972,-0.8712305,-1.4629906,0.75943893,-5.630083
-146.55797,100.56166,-61.547432,-46.024357,-24.617794,5.744882,12.238689,10.893947,2.8927062,4.8951693,4.4852586,9.015043,-2.617548
-221.3047,99.96236,-60.97795,-30.110212,-15.196847,10.995826,16.588495,23.062777,9.57957,3.9585047,-6.3335767,5.802242,-1.3243198
-227.08607,105.44073,-50.01718,-34.43437,-17.637474,12.4589615,10.953487,19.427275,3.8808784,4.29679,-1.6147339,7.9269495,-3.7513237
-268.62802,126.597046,-48.224594,-31.33015,-27.842407,15.448445,4.996569,16.585466,2.9657989,3.4908137,2.3691459,10.241171,1.5233747
-157.59305,99.86206,-65.10782,-50.14558,-23.269001,3.2845075,14.081911,17.154394,4.9973693,5.3062067,4.0561914,10.3143835,3.8836157
-159.49745,99.29455,-65.19889,-41.453636,-20.368216,-1.8905773,12.887283,16.14843,3.7312756,1.177894,2.1282861,9.9463625,4.054429
-194.30893,104.676254,-58.799248,-42.23782,-23.593746,-1.950087,8.727762,12.437988,1.3002145,3.8924708,1.36328,4.8297887,-2.026738
-224.95158,110.69971,-55.788994,-45.23513,-27.676662,-2.1544049,1.6585284,6.055082,3.6670089,12.633888,8.324519,2.7410066,-5.367839
-224.53566,106.2837,-58.150917,-39.788353,-26.48695,-1.380813,-2.578953,0.6059673,1.7877069,9.073075,18.513039,11.92452,-1.6483376
-2.18E+02,9.37E+01,-6.45E+01,-3.07E+01,-2.68E+01,6.89E+00,4.95E+00,8.61E+00,-1.98E-01,2.82E-01,9.35E+00,1.47E+01,3.69E+00
-194.10327,82.56535,-70.069725,-25.641968,-27.005781,11.096814,13.691516,17.480879,0.41252708,-0.99433166,-1.7846636,8.9420185,-0.6564772
-195.10062,84.887276,-69.47837,-27.678322,-22.272484,6.8811855,14.924689,20.002867,6.029865,1.3386253,-2.992952,7.940534,-2.0863767
-561.9279,88.60373,-68.555565,-73.37488,-38.176014,-18.395096,-9.3533535,-1.2868427,-9.463851,1.3998555,22.700327,19.628183,-10.026679
-488.77487,100.85386,-50.449577,-65.98482,-47.527973,-43.656895,-40.04349,-16.304306,-3.3484757,-16.501663,4.1222415,18.313623,13.386838
-213.93925,145.2387,-0.711471,-8.003604,-0.88943815,5.8028994,-6.8450694,1.0533371,0.83941406,2.089331,-0.23002073,6.941389,4.6353607
-163.08171,149.68214,-4.428541,-10.934367,-11.60334,1.4466116,-13.147153,1.3791854,-2.1333933,0.8240114,-0.4127498,8.070846,1.6182413
-126.09179,151.01639,-9.634098,-14.412282,-14.018222,-0.80003655,-15.577593,1.021212,-0.6837303,-3.9428136,-2.0763068,5.760602,-0.59693253
-144.44484,145.10248,-8.345486,-13.23008,-13.122632,-1.359475,-11.967906,-0.9773146,0.54316103,-6.5968766,-3.3632064,3.4866605,-1.0722071
-2.70E+02,1.27E+02,-3.15E+01,2.78E+01,1.38E+01,2.48E+01,9.05E-02,6.35E+00,-5.25E-01,9.20E+00,3.38E+00,3.24E+00,3.93E+00
-278.7432,157.39725,13.359262,19.810978,5.261689,6.614533,-6.824038,-5.37291,-4.57353,0.8128493,2.5716531,6.1950502,-2.8000882
-297.67703,168.43704,16.830471,19.926994,3.9949048,20.176077,-5.0183535,-11.67274,1.9736515,0.99887127,-4.5828958,4.294319,-1.1667331
-339.96585,165.86789,24.90148,28.560612,10.847607,18.331865,-5.2129827,-5.464481,-3.7792883,2.760948,0.5765072,4.5791893,-2.0731869
-350.48135,157.49551,23.029457,19.505013,4.0940495,18.559013,-1.7296493,-2.6585934,-3.8818586,1.237498,-1.42756,5.735172,0.39194256
-376.10867,149.03319,21.126606,22.18896,9.731943,21.049374,-5.546648,-3.7410367,-1.2952492,2.9250498,-1.5573304,1.8044977,-1.220903
-392.0881,149.07246,21.868872,21.031656,9.188791,21.369446,-5.0512524,-2.6874065,-2.3762872,0.3940562,-1.1515199,1.2886363,-1.7758976
-257.25864,51.375233,-30.373089,17.156542,-2.705978,8.531538,-26.942898,4.456889,-19.992695,-23.047325,-3.9918647,-19.580515,-24.054718
-371.49066,130.7932,8.0158825,-22.85779,-20.681551,14.471327,-6.2426047,8.482661,10.772597,11.534769,12.819952,-1.690445,10.872422
-449.19086,87.350746,-46.61379,-34.60522,-16.073729,-4.408525,-3.2707167,13.40149,8.721829,4.3064475,0.9235305,0.96187484,-2.4570072
-5.83E+02,8.99E+01,-2.72E+01,3.42E+00,-5.22E+00,-3.80E+00,1.54E+00,6.83E+00,5.61E+00,9.08E+00,5.57E-01,5.61E+00,-4.12E+00
-5.74E+02,9.07E+01,-2.48E+01,-1.25E+00,-6.60E+00,-3.22E+00,-2.49E-01,6.73E+00,7.20E+00,9.07E+00,-2.60E+00,3.69E+00,-1.70E+00
-6.09E+02,3.74E+01,7.36E+00,1.37E+01,2.09E+00,-3.67E+00,3.50E+00,3.92E+00,3.88E+00,6.40E+00,8.52E-01,1.24E+00,1.92E-01
-283.1801,106.94827,-24.350264,6.5729685,-1.8687388,22.735771,4.3381085,22.526083,2.006317,19.432642,-5.5986543,18.06106,-6.7256317
-2.69E+02,1.02E+02,-3.39E+01,5.64E+00,-4.22E+00,2.20E+01,4.90E+00,2.31E+01,3.52E-03,2.18E+01,-5.62E+00,2.00E+01,-7.61E+00
-316.22922,105.12464,-20.09029,6.262992,-3.3955777,20.81362,-2.7089834,17.18764,-2.215853,17.600115,-7.0770087,12.803731,-8.845164
-312.84683,105.59619,-20.585484,4.0747833,-3.408411,20.332132,-0.7046593,18.30616,-1.0245581,17.232304,-3.9530609,13.1059065,-7.198248
-3.10E+02,1.05E+02,-2.19E+01,2.52E+00,-3.07E+00,1.93E+01,-1.15E-01,1.91E+01,-1.84E+00,1.76E+01,-5.34E+00,1.48E+01,-7.88E+00
-313.3771,113.174065,-24.448236,5.0698404,-4.209019,19.77817,0.8285262,20.237175,-1.5927088,17.813614,-5.908623,15.745211,-6.400216
-262.8582,101.08279,-36.798016,9.234471,-2.7731943,24.195614,4.024097,24.755585,1.0726731,25.750254,-2.0215085,20.057688,-7.592301
-2.78E+02,1.02E+02,-2.25E+01,1.18E+01,4.81E+00,2.71E+01,1.20E+00,2.39E+01,-1.21E-01,2.64E+01,-2.15E+00,1.93E+01,-8.56E+00
-284.01477,99.05311,-16.994223,8.464569,4.7499166,24.117283,-1.2679262,22.37708,-1.0477908,25.093851,-5.307661,17.751818,-9.290766
-294.65268,101.28958,-19.228714,6.9472756,1.1975057,21.46778,-3.55584,18.800934,-1.2277046,23.44066,-7.467512,15.141842,-11.1001005
-303.6719,105.37577,-19.714903,7.969179,0.8166269,21.300657,-5.562553,17.893805,-4.3684072,21.86659,-9.170575,14.436788,-11.842501
-306.61493,109.76967,-18.720825,9.007653,2.0011554,22.770266,-6.537087,17.850897,-6.6307774,22.079174,-8.796733,16.06808,-11.571359
-307.98465,108.78687,-20.999613,8.67355,2.2978709,23.383364,-5.994214,14.670387,-5.2794614,22.76426,-8.502405,15.973216,-11.454347
-3.12E+02,1.04E+02,-2.17E+01,7.38E+00,-3.65E-02,2.19E+01,-4.70E+00,1.51E+01,-3.42E+00,2.07E+01,-9.24E+00,1.41E+01,-1.06E+01
-375.73956,158.65337,-10.976688,17.914095,-2.5383942,30.619682,19.561342,24.427345,2.1706645,6.4250402,5.8604403,11.369999,1.5586957
-377.1328,155.99968,-12.730714,19.030005,-1.5137883,34.79802,17.028973,19.224493,-0.798887,8.612673,9.438023,11.172753,0.52289164
-378.20065,158.6499,-16.527668,13.10254,-3.826579,30.74969,17.55549,24.405561,-0.909421,8.175827,6.5685077,6.601676,-7.5741963
-382.79233,156.42743,-17.234953,14.824351,0.72398895,36.239815,18.043093,17.388231,-4.4560905,9.219511,7.9082623,7.700142,-7.991492
-3.84E+02,1.57E+02,-1.76E+01,1.51E+01,-9.07E+00,2.87E+01,1.69E+01,2.35E+01,-4.34E+00,6.24E+00,-3.76E-01,1.01E+01,-6.59E+00
-389.60812,153.58682,-11.622204,21.619827,-2.9958334,29.613354,16.743792,18.67807,-7.1352277,10.353963,4.612115,10.385049,-5.99872
-392.51715,154.18967,-9.294762,20.882248,-2.0536091,27.861423,14.484995,22.765156,-3.034616,8.908809,3.231671,8.639688,-5.7085524
-370.49133,152.66891,-14.203855,20.567278,-5.6167316,31.755848,14.673975,22.86988,2.1446745,9.482652,4.814911,8.381822,-1.7721918
-322.4101,132.07388,-17.615168,25.552221,-10.664048,24.141556,9.226747,22.004017,4.9689045,11.563889,1.3587692,10.330404,-4.3261685
-279.48715,112.46271,-27.21062,27.530561,-11.591627,26.58088,5.8015594,19.612734,0.886823,13.315085,-0.9098022,10.663374,-5.8088646
-281.44623,113.089584,-30.58582,25.35728,-12.036954,29.311953,8.301135,18.47394,-0.5043684,12.101342,-0.9757161,8.873987,-5.774605
-328.12698,132.7276,-27.877201,17.635118,-7.4554667,31.660273,15.446074,13.591268,-6.644805,7.4594393,1.4340775,6.2969937,-5.6041193
-368.9167,150.97972,-20.660732,7.947383,-9.422446,28.648397,19.408453,21.790516,-8.196291,3.8334713,1.0810457,7.857826,-8.733092
-372.9603,150.06348,-22.091257,10.457328,-6.347219,33.329315,15.486602,15.9773655,-11.70787,7.905221,6.813977,8.523309,-12.046567
-373.7732,155.85878,-24.883753,11.398319,-7.1395082,31.904367,15.41693,21.32643,-6.826435,6.576668,3.512229,5.3768845,-8.430102
-158.2638,32.09257,-32.810112,2.1670792,-20.334255,5.8929477,1.498635,-8.798088,-8.112517,-0.2531423,2.3393857,4.8680644,5.612005
-178.10242,61.232857,-26.269217,6.08415,-18.74944,4.1917186,1.6253098,-4.4810033,-6.3328743,7.1724906,4.312501,3.7022905,5.137582
-171.16357,38.7609,-33.22048,7.1725197,-16.317734,10.438231,1.6562393,-10.6881895,-10.154614,-0.25457013,2.1348927,6.7751064,5.2159605
-192.30617,54.926937,-29.90296,2.1484952,-19.945797,7.081548,-0.25339276,-6.8812003,-7.656599,5.8443947,5.0636044,7.587697,6.6150966
-170.24158,28.321896,-25.496395,5.0990906,-17.13983,11.399199,2.3150198,-9.334311,-8.6095295,5.4830136,-1.2490585,5.4851494,10.155584
-182.08998,52.27902,-23.58413,8.013633,-16.02046,10.211154,-1.885827,-7.99539,-6.1466694,7.0854783,0.19926861,3.887299,10.200662
-1.60E+02,2.20E+01,-2.93E+01,-1.19E-01,-1.99E+01,1.08E+01,-2.98E+00,-1.06E+01,-5.53E+00,1.46E+00,-1.08E+00,5.36E+00,9.78E+00
-206.42598,56.20501,-20.593285,4.8002577,-19.273438,7.868866,-2.1632252,-5.4963646,-6.4380164,9.373413,3.8739614,3.7657259,8.468053
-183.83998,35.157673,-20.70579,9.957909,-18.40115,9.2000065,-4.9411,-8.6857605,-2.0692143,10.219457,-1.4493392,4.1309466,12.203483
-118.64991,139.02373,-50.672195,79.94397,-32.194332,47.620766,-30.649706,21.584885,-33.383545,14.263098,7.7430286,-16.08652,11.236712
-116.74547,139.72992,-55.737732,76.43503,-27.03317,44.374405,-21.325579,22.014845,-30.74099,16.629261,7.779976,-11.148785,5.0776505
-236.63846,95.52259,-12.331925,33.602394,20.504831,10.772434,4.696942,5.009626,3.2042584,6.8526525,-1.4886909,5.2813334,1.3656807
-232.42183,101.00456,-20.987886,33.687195,20.49554,11.943215,4.863861,6.011742,2.8255603,4.135077,-2.5096676,6.3535423,1.8771821
-219.77692,105.084785,-24.03541,29.488876,16.562681,14.548625,6.0005827,9.827191,2.7403107,2.878443,-3.0417085,4.343731,1.5000871
-216.09352,106.021454,-15.794936,30.502665,16.250635,16.385271,10.566191,12.096114,4.9621053,7.331781,-0.48623407,5.854312,-1.3681226
-2.15E+02,9.96E+01,-1.16E+01,3.35E+01,1.70E+01,1.89E+01,1.00E+01,1.34E+01,4.09E+00,7.97E+00,1.58E-02,8.02E+00,-2.25E+00
-212.61732,95.390366,-9.082263,35.324528,18.184763,18.932398,9.419993,13.825568,3.0396383,8.307974,-0.3228494,8.994859,-1.1261071
-2.49E+02,1.03E+02,-1.07E+01,2.79E+01,1.70E+01,2.52E+01,1.56E+01,1.16E+01,7.04E+00,9.99E+00,1.01E+00,6.88E+00,-1.81E-01
-255.18416,101.99556,-8.07193,25.748299,18.495953,21.867987,15.058203,10.052098,6.8807917,9.320558,1.4036467,7.8236966,-1.1750865
-250.99915,99.00835,-6.6462135,28.11971,22.924591,15.954988,13.003789,8.135989,5.358341,7.71926,1.3913426,8.693574,-1.5758168
-250.4352,97.580475,-3.2793577,29.553217,23.285885,14.141923,13.955383,9.857608,4.5076504,8.089034,2.7424536,9.183106,-1.4452308
-4.19E+02,5.97E+01,-7.42E+00,-1.88E+01,-3.03E+00,9.57E+00,-8.86E+00,2.17E+00,4.78E+00,8.14E+00,7.06E+00,3.73E-01,3.68E+00
-457.02032,79.19848,11.829789,-15.169093,-2.4752884,7.3941755,-5.6773295,5.6402225,3.2702086,6.1042013,3.9739032,1.1148347,3.2689798
-469.81097,83.10194,23.641628,1.9555932,2.103695,10.320084,-7.3447356,-2.863976,-1.5560796,0.5384804,3.5870066,-2.6120334,-2.4727023
-25.507687,-5.3318295,-15.5199175,-5.153218,-16.50576,-0.6659077,-31.375132,-8.134973,-11.469479,-4.707399,-3.395317,-7.402483,-0.5160002
-149.64285,141.16603,-11.684776,-4.594379,-16.579165,-4.259449,-14.082003,0.7300481,-3.0427816,-3.9770823,-3.9297113,1.132457,-9.3248415
-100.64217,118.79966,-12.220272,13.418338,-8.896433,7.417731,-8.874863,3.9111657,-2.5787282,1.0051783,-2.6143212,1.3843529,-1.9564039
